"","Date","Time","Calib"
"4513","11/03/2019"," 11:40:00",1885
"4514","11/03/2019"," 11:45:00",1888.6
"4515","11/03/2019"," 11:50:00",838.5
"4516","11/03/2019"," 11:55:00",354.6
"4517","11/03/2019"," 12:00:00",358.7
"4518","11/03/2019"," 12:05:00",361.4
"4519","11/03/2019"," 12:10:00",365.5
"4520","11/03/2019"," 12:15:00",369.1
"4521","11/03/2019"," 12:20:00",410.9
"4522","11/03/2019"," 12:25:00",1733.8
"4523","11/03/2019"," 12:30:00",1950.8
"4524","11/03/2019"," 12:35:00",2000.3
"4525","11/03/2019"," 12:40:00",1829.6
"4526","11/03/2019"," 12:45:00",1845.5
"4527","11/03/2019"," 12:50:00",1758.3
"4528","11/03/2019"," 12:55:00",1258.9
"4529","11/03/2019"," 13:00:00",1064.2
"4530","11/03/2019"," 13:05:00",922.1
"4531","11/03/2019"," 13:10:00",1797.4
"4532","11/03/2019"," 13:15:00",1841.8
"4533","11/03/2019"," 13:20:00",1233.5
"4534","11/03/2019"," 13:25:00",1868.2
"4535","11/03/2019"," 13:30:00",1106.8
"4536","11/03/2019"," 13:35:00",1650.3
"4537","11/03/2019"," 13:40:00",1781
"4538","11/03/2019"," 13:45:00",1771
"4539","11/03/2019"," 13:50:00",1672.1
"4540","11/03/2019"," 13:55:00",1718.8
"4541","11/03/2019"," 14:00:00",1730.2
"4542","11/03/2019"," 14:05:00",1713.8
"4543","11/03/2019"," 14:10:00",1675.2
"4544","11/03/2019"," 14:15:00",1683.9
"4545","11/03/2019"," 14:20:00",1657.1
"4546","11/03/2019"," 14:25:00",1642.1
"4547","11/03/2019"," 14:30:00",1621.2
"4548","11/03/2019"," 14:35:00",1594.9
"4549","11/03/2019"," 14:40:00",1571.7
"4550","11/03/2019"," 14:45:00",1458.7
"4551","11/03/2019"," 14:50:00",1205.3
"4552","11/03/2019"," 14:55:00",1392.8
"4553","11/03/2019"," 15:00:00",1362.4
"4554","11/03/2019"," 15:05:00",1426.9
"4555","11/03/2019"," 15:10:00",1067.8
"4556","11/03/2019"," 15:15:00",1238.5
"4557","11/03/2019"," 15:20:00",931.6
"4558","11/03/2019"," 15:25:00",962.9
"4559","11/03/2019"," 15:30:00",947
"4560","11/03/2019"," 15:35:00",973.4
"4561","11/03/2019"," 15:40:00",1066
"4562","11/03/2019"," 15:45:00",978.8
"4563","11/03/2019"," 15:50:00",715.9
"4564","11/03/2019"," 15:55:00",567
"4565","11/03/2019"," 16:00:00",475.8
"4566","11/03/2019"," 16:05:00",301
"4567","11/03/2019"," 16:10:00",242
"4568","11/03/2019"," 16:15:00",227
"4569","11/03/2019"," 16:20:00",228.8
"4570","11/03/2019"," 16:25:00",228.8
"4571","11/03/2019"," 16:30:00",222
"4572","11/03/2019"," 16:35:00",214.3
"4573","11/03/2019"," 16:40:00",203.4
"4574","11/03/2019"," 16:45:00",197.9
"4575","11/03/2019"," 16:50:00",195.2
"4576","11/03/2019"," 16:55:00",189.3
"4577","11/03/2019"," 17:00:00",180.7
"4578","11/03/2019"," 17:05:00",171.2
"4579","11/03/2019"," 17:10:00",158
"4580","11/03/2019"," 17:15:00",146.6
"4581","11/03/2019"," 17:20:00",138.9
"4582","11/03/2019"," 17:25:00",136.2
"4583","11/03/2019"," 17:30:00",132.6
"4584","11/03/2019"," 17:35:00",128.5
"4585","11/03/2019"," 17:40:00",118
"4586","11/03/2019"," 17:45:00",103.5
"4587","11/03/2019"," 17:50:00",89
"4588","11/03/2019"," 17:55:00",75.8
"4589","11/03/2019"," 18:00:00",65.4
"4590","11/03/2019"," 18:05:00",58.1
"4591","11/03/2019"," 18:10:00",49.5
"4592","11/03/2019"," 18:15:00",43.1
"4593","11/03/2019"," 18:20:00",38.1
"4594","11/03/2019"," 18:25:00",29.5
"4595","11/03/2019"," 18:30:00",19.1
"4596","11/03/2019"," 18:35:00",10.4
"4597","11/03/2019"," 18:40:00",5.4
"4598","11/03/2019"," 18:45:00",2.7
"4599","11/03/2019"," 18:50:00",1.4
"4600","11/03/2019"," 18:55:00",0
"4601","11/03/2019"," 19:00:00",0
"4602","11/03/2019"," 19:05:00",0
"4603","11/03/2019"," 19:10:00",0
"4604","11/03/2019"," 19:15:00",0
"4605","11/03/2019"," 19:20:00",0
"4606","11/03/2019"," 19:25:00",0
"4607","11/03/2019"," 19:30:00",0
"4608","11/03/2019"," 19:35:00",0
"4609","11/03/2019"," 19:40:00",0
"4610","11/03/2019"," 19:45:00",0
"4611","11/03/2019"," 19:50:00",0
"4612","11/03/2019"," 19:55:00",0
"4613","11/03/2019"," 20:00:00",0
"4614","11/03/2019"," 20:05:00",0
"4615","11/03/2019"," 20:10:00",0
"4616","11/03/2019"," 20:15:00",0
"4617","11/03/2019"," 20:20:00",0
"4618","11/03/2019"," 20:25:00",0
"4619","11/03/2019"," 20:30:00",0
"4620","11/03/2019"," 20:35:00",0
"4621","11/03/2019"," 20:40:00",0
"4622","11/03/2019"," 20:45:00",0
"4623","11/03/2019"," 20:50:00",0
"4624","11/03/2019"," 20:55:00",0
"4625","11/03/2019"," 21:00:00",0
"4626","11/03/2019"," 21:05:00",0
"4627","11/03/2019"," 21:10:00",0
"4628","11/03/2019"," 21:15:00",0
"4629","11/03/2019"," 21:20:00",0
"4630","11/03/2019"," 21:25:00",0
"4631","11/03/2019"," 21:30:00",0
"4632","11/03/2019"," 21:35:00",0
"4633","11/03/2019"," 21:40:00",0
"4634","11/03/2019"," 21:45:00",0
"4635","11/03/2019"," 21:50:00",0
"4636","11/03/2019"," 21:55:00",0
"4637","11/03/2019"," 22:00:00",0
"4638","11/03/2019"," 22:05:00",0
"4639","11/03/2019"," 22:10:00",0
"4640","11/03/2019"," 22:15:00",0
"4641","11/03/2019"," 22:20:00",0
"4642","11/03/2019"," 22:25:00",0
"4643","11/03/2019"," 22:30:00",0
"4644","11/03/2019"," 22:35:00",0
"4645","11/03/2019"," 22:40:00",0
"4646","11/03/2019"," 22:45:00",0
"4647","11/03/2019"," 22:50:00",0
"4648","11/03/2019"," 22:55:00",0
"4649","11/03/2019"," 23:00:00",0
"4650","11/03/2019"," 23:05:00",0
"4651","11/03/2019"," 23:10:00",0
"4652","11/03/2019"," 23:15:00",0
"4653","11/03/2019"," 23:20:00",0
"4654","11/03/2019"," 23:25:00",0
"4655","11/03/2019"," 23:30:00",0
"4656","11/03/2019"," 23:35:00",0
"4657","11/03/2019"," 23:40:00",0
"4658","11/03/2019"," 23:45:00",0
"4659","11/03/2019"," 23:50:00",0
"4660","11/03/2019"," 23:55:00",0
"4661","11/03/2019"," 24:00:00",0
"4662","12/03/2019"," 00:05:00",0
"4663","12/03/2019"," 00:10:00",0
"4664","12/03/2019"," 00:15:00",0
"4665","12/03/2019"," 00:20:00",0
"4666","12/03/2019"," 00:25:00",0
"4667","12/03/2019"," 00:30:00",0
"4668","12/03/2019"," 00:35:00",0
"4669","12/03/2019"," 00:40:00",0
"4670","12/03/2019"," 00:45:00",0
"4671","12/03/2019"," 00:50:00",0
"4672","12/03/2019"," 00:55:00",0
"4673","12/03/2019"," 01:00:00",0
"4674","12/03/2019"," 01:05:00",0
"4675","12/03/2019"," 01:10:00",0
"4676","12/03/2019"," 01:15:00",0
"4677","12/03/2019"," 01:20:00",0
"4678","12/03/2019"," 01:25:00",0
"4679","12/03/2019"," 01:30:00",0
"4680","12/03/2019"," 01:35:00",0
"4681","12/03/2019"," 01:40:00",0
"4682","12/03/2019"," 01:45:00",0
"4683","12/03/2019"," 01:50:00",0
"4684","12/03/2019"," 01:55:00",0
"4685","12/03/2019"," 02:00:00",0
"4686","12/03/2019"," 02:05:00",0
"4687","12/03/2019"," 02:10:00",0
"4688","12/03/2019"," 02:15:00",0
"4689","12/03/2019"," 02:20:00",0
"4690","12/03/2019"," 02:25:00",0
"4691","12/03/2019"," 02:30:00",0
"4692","12/03/2019"," 02:35:00",0
"4693","12/03/2019"," 02:40:00",0
"4694","12/03/2019"," 02:45:00",0
"4695","12/03/2019"," 02:50:00",0
"4696","12/03/2019"," 02:55:00",0
"4697","12/03/2019"," 03:00:00",0
"4698","12/03/2019"," 03:05:00",0
"4699","12/03/2019"," 03:10:00",0
"4700","12/03/2019"," 03:15:00",0
"4701","12/03/2019"," 03:20:00",0
"4702","12/03/2019"," 03:25:00",0
"4703","12/03/2019"," 03:30:00",0
"4704","12/03/2019"," 03:35:00",0
"4705","12/03/2019"," 03:40:00",0
"4706","12/03/2019"," 03:45:00",0
"4707","12/03/2019"," 03:50:00",0
"4708","12/03/2019"," 03:55:00",0
"4709","12/03/2019"," 04:00:00",0
"4710","12/03/2019"," 04:05:00",0
"4711","12/03/2019"," 04:10:00",0
"4712","12/03/2019"," 04:15:00",0
"4713","12/03/2019"," 04:20:00",0
"4714","12/03/2019"," 04:25:00",0
"4715","12/03/2019"," 04:30:00",0
"4716","12/03/2019"," 04:35:00",0
"4717","12/03/2019"," 04:40:00",0
"4718","12/03/2019"," 04:45:00",0
"4719","12/03/2019"," 04:50:00",0
"4720","12/03/2019"," 04:55:00",0
"4721","12/03/2019"," 05:00:00",0
"4722","12/03/2019"," 05:05:00",0
"4723","12/03/2019"," 05:10:00",0
"4724","12/03/2019"," 05:15:00",0
"4725","12/03/2019"," 05:20:00",0
"4726","12/03/2019"," 05:25:00",0
"4727","12/03/2019"," 05:30:00",0
"4728","12/03/2019"," 05:35:00",0
"4729","12/03/2019"," 05:40:00",0
"4730","12/03/2019"," 05:45:00",0
"4731","12/03/2019"," 05:50:00",0
"4732","12/03/2019"," 05:55:00",0
"4733","12/03/2019"," 06:00:00",0
"4734","12/03/2019"," 06:05:00",0
"4735","12/03/2019"," 06:10:00",0
"4736","12/03/2019"," 06:15:00",0.9
"4737","12/03/2019"," 06:20:00",2.3
"4738","12/03/2019"," 06:25:00",4.1
"4739","12/03/2019"," 06:30:00",8.2
"4740","12/03/2019"," 06:35:00",10.9
"4741","12/03/2019"," 06:40:00",15.9
"4742","12/03/2019"," 06:45:00",21.3
"4743","12/03/2019"," 06:50:00",25
"4744","12/03/2019"," 06:55:00",27.2
"4745","12/03/2019"," 07:00:00",32.2
"4746","12/03/2019"," 07:05:00",38.1
"4747","12/03/2019"," 07:10:00",47.2
"4748","12/03/2019"," 07:15:00",48.6
"4749","12/03/2019"," 07:20:00",55.4
"4750","12/03/2019"," 07:25:00",62.2
"4751","12/03/2019"," 07:30:00",66.7
"4752","12/03/2019"," 07:35:00",73.5
"4753","12/03/2019"," 07:40:00",79.9
"4754","12/03/2019"," 07:45:00",87.2
"4755","12/03/2019"," 07:50:00",94.4
"4756","12/03/2019"," 07:55:00",106.7
"4757","12/03/2019"," 08:00:00",125.3
"4758","12/03/2019"," 08:05:00",153.4
"4759","12/03/2019"," 08:10:00",150.3
"4760","12/03/2019"," 08:15:00",402.7
"4761","12/03/2019"," 08:20:00",718.2
"4762","12/03/2019"," 08:25:00",730
"4763","12/03/2019"," 08:30:00",631
"4764","12/03/2019"," 08:35:00",687.3
"4765","12/03/2019"," 08:40:00",690.5
"4766","12/03/2019"," 08:45:00",638.8
"4767","12/03/2019"," 08:50:00",504.4
"4768","12/03/2019"," 08:55:00",689.2
"4769","12/03/2019"," 09:00:00",962.9
"4770","12/03/2019"," 09:05:00",924.3
"4771","12/03/2019"," 09:10:00",1076.4
"4772","12/03/2019"," 09:15:00",1098.2
"4773","12/03/2019"," 09:20:00",1170.4
"4774","12/03/2019"," 09:25:00",1166.3
"4775","12/03/2019"," 09:30:00",1205.3
"4776","12/03/2019"," 09:35:00",1248
"4777","12/03/2019"," 09:40:00",1262.5
"4778","12/03/2019"," 09:45:00",1287.1
"4779","12/03/2019"," 09:50:00",1360.2
"4780","12/03/2019"," 09:55:00",1398.3
"4781","12/03/2019"," 10:00:00",1439.6
"4782","12/03/2019"," 10:05:00",1445.1
"4783","12/03/2019"," 10:10:00",1415.1
"4784","12/03/2019"," 10:15:00",1442.3
"4785","12/03/2019"," 10:20:00",1488.6
"4786","12/03/2019"," 10:25:00",1543.1
"4787","12/03/2019"," 10:30:00",1565.4
"4788","12/03/2019"," 10:35:00",1551.7
"4789","12/03/2019"," 10:40:00",1565.8
"4790","12/03/2019"," 10:45:00",1616.2
"4791","12/03/2019"," 10:50:00",1643
"4792","12/03/2019"," 10:55:00",1662.5
"4793","12/03/2019"," 11:00:00",1683.9
"4794","12/03/2019"," 11:05:00",1699.7
"4795","12/03/2019"," 11:10:00",1732.9
"4796","12/03/2019"," 11:15:00",1748.8
"4797","12/03/2019"," 11:20:00",1578.1
"4798","12/03/2019"," 11:25:00",1704.7
"4799","12/03/2019"," 11:30:00",1700.2
"4800","12/03/2019"," 11:35:00",1771.9
"4801","12/03/2019"," 11:40:00",1787.4
"4802","12/03/2019"," 11:45:00",1780.1
"4803","12/03/2019"," 11:50:00",1414.6
"4804","12/03/2019"," 11:55:00",364.6
"4805","12/03/2019"," 12:00:00",646.9
"4806","12/03/2019"," 12:05:00",1843.2
"4807","12/03/2019"," 12:10:00",1847.3
"4808","12/03/2019"," 12:15:00",1753.3
"4809","12/03/2019"," 12:20:00",1574.4
"4810","12/03/2019"," 12:25:00",1765.6
"4811","12/03/2019"," 12:30:00",1556.7
"4812","12/03/2019"," 12:35:00",1913.1
"4813","12/03/2019"," 12:40:00",1588.5
"4814","12/03/2019"," 12:45:00",1752.9
"4815","12/03/2019"," 12:50:00",1865
"4816","12/03/2019"," 12:55:00",1698.4
"4817","12/03/2019"," 13:00:00",1287.1
"4818","12/03/2019"," 13:05:00",1152.2
"4819","12/03/2019"," 13:10:00",1690.7
"4820","12/03/2019"," 13:15:00",1859.5
"4821","12/03/2019"," 13:20:00",1742
"4822","12/03/2019"," 13:25:00",1102.7
"4823","12/03/2019"," 13:30:00",1390.1
"4824","12/03/2019"," 13:35:00",1702
"4825","12/03/2019"," 13:40:00",1688.4
"4826","12/03/2019"," 13:45:00",1696.1
"4827","12/03/2019"," 13:50:00",1765.1
"4828","12/03/2019"," 13:55:00",1628
"4829","12/03/2019"," 14:00:00",1362.9
"4830","12/03/2019"," 14:05:00",1383.3
"4831","12/03/2019"," 14:10:00",1573.5
"4832","12/03/2019"," 14:15:00",1558.1
"4833","12/03/2019"," 14:20:00",1572.6
"4834","12/03/2019"," 14:25:00",1480
"4835","12/03/2019"," 14:30:00",1517.7
"4836","12/03/2019"," 14:35:00",1501.8
"4837","12/03/2019"," 14:40:00",1433.3
"4838","12/03/2019"," 14:45:00",1386.9
"4839","12/03/2019"," 14:50:00",1338.8
"4840","12/03/2019"," 14:55:00",1447.8
"4841","12/03/2019"," 15:00:00",1428.3
"4842","12/03/2019"," 15:05:00",1409.2
"4843","12/03/2019"," 15:10:00",1363.8
"4844","12/03/2019"," 15:15:00",1292.1
"4845","12/03/2019"," 15:20:00",1030.6
"4846","12/03/2019"," 15:25:00",1043.7
"4847","12/03/2019"," 15:30:00",1095.5
"4848","12/03/2019"," 15:35:00",1190.8
"4849","12/03/2019"," 15:40:00",1179
"4850","12/03/2019"," 15:45:00",1098.7
"4851","12/03/2019"," 15:50:00",1070.5
"4852","12/03/2019"," 15:55:00",740.9
"4853","12/03/2019"," 16:00:00",266.5
"4854","12/03/2019"," 16:05:00",209.3
"4855","12/03/2019"," 16:10:00",183
"4856","12/03/2019"," 16:15:00",162.1
"4857","12/03/2019"," 16:20:00",149.4
"4858","12/03/2019"," 16:25:00",135.3
"4859","12/03/2019"," 16:30:00",125.8
"4860","12/03/2019"," 16:35:00",115.3
"4861","12/03/2019"," 16:40:00",111.2
"4862","12/03/2019"," 16:45:00",105.8
"4863","12/03/2019"," 16:50:00",100.3
"4864","12/03/2019"," 16:55:00",98.1
"4865","12/03/2019"," 17:00:00",105.3
"4866","12/03/2019"," 17:05:00",100.8
"4867","12/03/2019"," 17:10:00",100.3
"4868","12/03/2019"," 17:15:00",89.4
"4869","12/03/2019"," 17:20:00",87.2
"4870","12/03/2019"," 17:25:00",89
"4871","12/03/2019"," 17:30:00",74
"4872","12/03/2019"," 17:35:00",36.8
"4873","12/03/2019"," 17:40:00",30.9
"4874","12/03/2019"," 17:45:00",27.7
"4875","12/03/2019"," 17:50:00",26.8
"4876","12/03/2019"," 17:55:00",27.7
"4877","12/03/2019"," 18:00:00",31.8
"4878","12/03/2019"," 18:05:00",38.1
"4879","12/03/2019"," 18:10:00",34
"4880","12/03/2019"," 18:15:00",23.6
"4881","12/03/2019"," 18:20:00",15.9
"4882","12/03/2019"," 18:25:00",9.5
"4883","12/03/2019"," 18:30:00",4.5
"4884","12/03/2019"," 18:35:00",2.3
"4885","12/03/2019"," 18:40:00",0.5
"4886","12/03/2019"," 18:45:00",0.5
"4887","12/03/2019"," 18:50:00",0
"4888","12/03/2019"," 18:55:00",0
"4889","12/03/2019"," 19:00:00",0
"4890","12/03/2019"," 19:05:00",0
"4891","12/03/2019"," 19:10:00",0
"4892","12/03/2019"," 19:15:00",0
"4893","12/03/2019"," 19:20:00",0
"4894","12/03/2019"," 19:25:00",0
"4895","12/03/2019"," 19:30:00",0
"4896","12/03/2019"," 19:35:00",0
"4897","12/03/2019"," 19:40:00",0
"4898","12/03/2019"," 19:45:00",0
"4899","12/03/2019"," 19:50:00",0
"4900","12/03/2019"," 19:55:00",0
"4901","12/03/2019"," 20:00:00",0
"4902","12/03/2019"," 20:05:00",0
"4903","12/03/2019"," 20:10:00",0
"4904","12/03/2019"," 20:15:00",0
"4905","12/03/2019"," 20:20:00",0
"4906","12/03/2019"," 20:25:00",0
"4907","12/03/2019"," 20:30:00",0
"4908","12/03/2019"," 20:35:00",0
"4909","12/03/2019"," 20:40:00",0
"4910","12/03/2019"," 20:45:00",0
"4911","12/03/2019"," 20:50:00",0
"4912","12/03/2019"," 20:55:00",0
"4913","12/03/2019"," 21:00:00",0
"4914","12/03/2019"," 21:05:00",0
"4915","12/03/2019"," 21:10:00",0
"4916","12/03/2019"," 21:15:00",0
"4917","12/03/2019"," 21:20:00",0
"4918","12/03/2019"," 21:25:00",0
"4919","12/03/2019"," 21:30:00",0
"4920","12/03/2019"," 21:35:00",0
"4921","12/03/2019"," 21:40:00",0
"4922","12/03/2019"," 21:45:00",0
"4923","12/03/2019"," 21:50:00",0
"4924","12/03/2019"," 21:55:00",0
"4925","12/03/2019"," 22:00:00",0
"4926","12/03/2019"," 22:05:00",0
"4927","12/03/2019"," 22:10:00",0
"4928","12/03/2019"," 22:15:00",0
"4929","12/03/2019"," 22:20:00",0
"4930","12/03/2019"," 22:25:00",0
"4931","12/03/2019"," 22:30:00",0
"4932","12/03/2019"," 22:35:00",0
"4933","12/03/2019"," 22:40:00",0
"4934","12/03/2019"," 22:45:00",0
"4935","12/03/2019"," 22:50:00",0
"4936","12/03/2019"," 22:55:00",0
"4937","12/03/2019"," 23:00:00",0
"4938","12/03/2019"," 23:05:00",0
"4939","12/03/2019"," 23:10:00",0
"4940","12/03/2019"," 23:15:00",0
"4941","12/03/2019"," 23:20:00",0
"4942","12/03/2019"," 23:25:00",0
"4943","12/03/2019"," 23:30:00",0
"4944","12/03/2019"," 23:35:00",0
"4945","12/03/2019"," 23:40:00",0
"4946","12/03/2019"," 23:45:00",0
"4947","12/03/2019"," 23:50:00",0
"4948","12/03/2019"," 23:55:00",0
"4949","12/03/2019"," 24:00:00",0
"4950","13/03/2019"," 00:05:00",0
"4951","13/03/2019"," 00:10:00",0
"4952","13/03/2019"," 00:15:00",0
"4953","13/03/2019"," 00:20:00",0
"4954","13/03/2019"," 00:25:00",0
"4955","13/03/2019"," 00:30:00",0
"4956","13/03/2019"," 00:35:00",0
"4957","13/03/2019"," 00:40:00",0
"4958","13/03/2019"," 00:45:00",0
"4959","13/03/2019"," 00:50:00",0
"4960","13/03/2019"," 00:55:00",0
"4961","13/03/2019"," 01:00:00",0
"4962","13/03/2019"," 01:05:00",0
"4963","13/03/2019"," 01:10:00",0
"4964","13/03/2019"," 01:15:00",0
"4965","13/03/2019"," 01:20:00",0
"4966","13/03/2019"," 01:25:00",0
"4967","13/03/2019"," 01:30:00",0
"4968","13/03/2019"," 01:35:00",0
"4969","13/03/2019"," 01:40:00",0
"4970","13/03/2019"," 01:45:00",0
"4971","13/03/2019"," 01:50:00",0
"4972","13/03/2019"," 01:55:00",0
"4973","13/03/2019"," 02:00:00",0
"4974","13/03/2019"," 02:05:00",0
"4975","13/03/2019"," 02:10:00",0
"4976","13/03/2019"," 02:15:00",0
"4977","13/03/2019"," 02:20:00",0
"4978","13/03/2019"," 02:25:00",0
"4979","13/03/2019"," 02:30:00",0
"4980","13/03/2019"," 02:35:00",0
"4981","13/03/2019"," 02:40:00",0
"4982","13/03/2019"," 02:45:00",0
"4983","13/03/2019"," 02:50:00",0
"4984","13/03/2019"," 02:55:00",0
"4985","13/03/2019"," 03:00:00",0
"4986","13/03/2019"," 03:05:00",0
"4987","13/03/2019"," 03:10:00",0
"4988","13/03/2019"," 03:15:00",0
"4989","13/03/2019"," 03:20:00",0
"4990","13/03/2019"," 03:25:00",0
"4991","13/03/2019"," 03:30:00",0
"4992","13/03/2019"," 03:35:00",0
"4993","13/03/2019"," 03:40:00",0
"4994","13/03/2019"," 03:45:00",0
"4995","13/03/2019"," 03:50:00",0
"4996","13/03/2019"," 03:55:00",0
"4997","13/03/2019"," 04:00:00",0
"4998","13/03/2019"," 04:05:00",0
"4999","13/03/2019"," 04:10:00",0
"5000","13/03/2019"," 04:15:00",0
"5001","13/03/2019"," 04:20:00",0
"5002","13/03/2019"," 04:25:00",0
"5003","13/03/2019"," 04:30:00",0
"5004","13/03/2019"," 04:35:00",0
"5005","13/03/2019"," 04:40:00",0
"5006","13/03/2019"," 04:45:00",0
"5007","13/03/2019"," 04:50:00",0
"5008","13/03/2019"," 04:55:00",0
"5009","13/03/2019"," 05:00:00",0
"5010","13/03/2019"," 05:05:00",0
"5011","13/03/2019"," 05:10:00",0
"5012","13/03/2019"," 05:15:00",0
"5013","13/03/2019"," 05:20:00",0
"5014","13/03/2019"," 05:25:00",0
"5015","13/03/2019"," 05:30:00",0
"5016","13/03/2019"," 05:35:00",0
"5017","13/03/2019"," 05:40:00",0
"5018","13/03/2019"," 05:45:00",0
"5019","13/03/2019"," 05:50:00",0
"5020","13/03/2019"," 05:55:00",0
"5021","13/03/2019"," 06:00:00",0
"5022","13/03/2019"," 06:05:00",0
"5023","13/03/2019"," 06:10:00",0
"5024","13/03/2019"," 06:15:00",0
"5025","13/03/2019"," 06:20:00",1.8
"5026","13/03/2019"," 06:25:00",5
"5027","13/03/2019"," 06:30:00",10.9
"5028","13/03/2019"," 06:35:00",13.6
"5029","13/03/2019"," 06:40:00",15.4
"5030","13/03/2019"," 06:45:00",18.6
"5031","13/03/2019"," 06:50:00",23.2
"5032","13/03/2019"," 06:55:00",29.5
"5033","13/03/2019"," 07:00:00",33.6
"5034","13/03/2019"," 07:05:00",38.1
"5035","13/03/2019"," 07:10:00",43.1
"5036","13/03/2019"," 07:15:00",47.7
"5037","13/03/2019"," 07:20:00",51.3
"5038","13/03/2019"," 07:25:00",54.5
"5039","13/03/2019"," 07:30:00",57.7
"5040","13/03/2019"," 07:35:00",61.7
"5041","13/03/2019"," 07:40:00",65.8
"5042","13/03/2019"," 07:45:00",71.3
"5043","13/03/2019"," 07:50:00",77.2
"5044","13/03/2019"," 07:55:00",84
"5045","13/03/2019"," 08:00:00",92.6
"5046","13/03/2019"," 08:05:00",105.8
"5047","13/03/2019"," 08:10:00",120.8
"5048","13/03/2019"," 08:15:00",138
"5049","13/03/2019"," 08:20:00",477.6
"5050","13/03/2019"," 08:25:00",749.5
"5051","13/03/2019"," 08:30:00",798.1
"5052","13/03/2019"," 08:35:00",622
"5053","13/03/2019"," 08:40:00",701.9
"5054","13/03/2019"," 08:45:00",900.7
"5055","13/03/2019"," 08:50:00",917.5
"5056","13/03/2019"," 08:55:00",735.5
"5057","13/03/2019"," 09:00:00",252.4
"5058","13/03/2019"," 09:05:00",228.4
"5059","13/03/2019"," 09:10:00",243.3
"5060","13/03/2019"," 09:15:00",253.3
"5061","13/03/2019"," 09:20:00",270.1
"5062","13/03/2019"," 09:25:00",289.6
"5063","13/03/2019"," 09:30:00",270.1
"5064","13/03/2019"," 09:35:00",262
"5065","13/03/2019"," 09:40:00",264.7
"5066","13/03/2019"," 09:45:00",269.2
"5067","13/03/2019"," 09:50:00",1006
"5068","13/03/2019"," 09:55:00",1367.9
"5069","13/03/2019"," 10:00:00",1396.9
"5070","13/03/2019"," 10:05:00",1428.7
"5071","13/03/2019"," 10:10:00",1455.5
"5072","13/03/2019"," 10:15:00",1482.7
"5073","13/03/2019"," 10:20:00",1509.1
"5074","13/03/2019"," 10:25:00",1233.5
"5075","13/03/2019"," 10:30:00",513.9
"5076","13/03/2019"," 10:35:00",327.3
"5077","13/03/2019"," 10:40:00",326
"5078","13/03/2019"," 10:45:00",452.2
"5079","13/03/2019"," 10:50:00",388.2
"5080","13/03/2019"," 10:55:00",862.1
"5081","13/03/2019"," 11:00:00",367.7
"5082","13/03/2019"," 11:05:00",326.9
"5083","13/03/2019"," 11:10:00",334.1
"5084","13/03/2019"," 11:15:00",398.2
"5085","13/03/2019"," 11:20:00",1218.5
"5086","13/03/2019"," 11:25:00",1510
"5087","13/03/2019"," 11:30:00",1851.8
"5088","13/03/2019"," 11:35:00",1885.9
"5089","13/03/2019"," 11:40:00",1879.1
"5090","13/03/2019"," 11:45:00",1844.1
"5091","13/03/2019"," 11:50:00",1832.3
"5092","13/03/2019"," 11:55:00",1884.1
"5093","13/03/2019"," 12:00:00",1914
"5094","13/03/2019"," 12:05:00",1920.4
"5095","13/03/2019"," 12:10:00",1923.1
"5096","13/03/2019"," 12:15:00",1923.1
"5097","13/03/2019"," 12:20:00",1917.2
"5098","13/03/2019"," 12:25:00",1900
"5099","13/03/2019"," 12:30:00",1892.2
"5100","13/03/2019"," 12:35:00",1908.6
"5101","13/03/2019"," 12:40:00",1915.8
"5102","13/03/2019"," 12:45:00",1916.3
"5103","13/03/2019"," 12:50:00",1909
"5104","13/03/2019"," 12:55:00",1902.7
"5105","13/03/2019"," 13:00:00",1892.7
"5106","13/03/2019"," 13:05:00",1880.9
"5107","13/03/2019"," 13:10:00",1860.9
"5108","13/03/2019"," 13:15:00",1856.8
"5109","13/03/2019"," 13:20:00",1848.2
"5110","13/03/2019"," 13:25:00",1833.7
"5111","13/03/2019"," 13:30:00",1821.4
"5112","13/03/2019"," 13:35:00",1731.1
"5113","13/03/2019"," 13:40:00",440.8
"5114","13/03/2019"," 13:45:00",320.1
"5115","13/03/2019"," 13:50:00",1099.6
"5116","13/03/2019"," 13:55:00",1735.2
"5117","13/03/2019"," 14:00:00",1715.2
"5118","13/03/2019"," 14:05:00",1696.6
"5119","13/03/2019"," 14:10:00",1677.5
"5120","13/03/2019"," 14:15:00",1654.8
"5121","13/03/2019"," 14:20:00",1628.5
"5122","13/03/2019"," 14:25:00",1600.8
"5123","13/03/2019"," 14:30:00",1524.5
"5124","13/03/2019"," 14:35:00",449.5
"5125","13/03/2019"," 14:40:00",291
"5126","13/03/2019"," 14:45:00",290.6
"5127","13/03/2019"," 14:50:00",794.5
"5128","13/03/2019"," 14:55:00",1392.8
"5129","13/03/2019"," 15:00:00",823.1
"5130","13/03/2019"," 15:05:00",301.9
"5131","13/03/2019"," 15:10:00",296
"5132","13/03/2019"," 15:15:00",688.3
"5133","13/03/2019"," 15:20:00",1246.7
"5134","13/03/2019"," 15:25:00",830.4
"5135","13/03/2019"," 15:30:00",278.8
"5136","13/03/2019"," 15:35:00",488.5
"5137","13/03/2019"," 15:40:00",405.9
"5138","13/03/2019"," 15:45:00",259.2
"5139","13/03/2019"," 15:50:00",336.4
"5140","13/03/2019"," 15:55:00",286
